Product_ID,Product_Name,Sub_Category,Brand,Supplier_ID,Supplier_Name,Lead_Time_Days,Quantity_in_Stock,Reorder_Level,Reorder_Quantity,Unit_Cost,Unit_Price,Discount_Available,Discount_Percentage,GST_Percentage,Final_Price,Manufacture_Date,Expiry_Date,Days_to_Expiry,Is_Expired,Units_Sold_Last_Month,Units_Returned,Last_Sold_Date,Shelf_Life_Days,Age_of_Stock_Days,Profit_Per_Unit,Total_Value_in_Stock,Expiry_Risk_Level,Stock_Turnover_Ratio,Revenue_Last_Month,Stock_Age_Category,Profit_Margin,Needs_Discount,Reorder_Required,Expiry_Risk_Encoded,Stock_Age_Encoded,Cat_Body Care,Cat_Fragrance,Cat_Haircare,Cat_Makeup,Cat_Skincare,Status_In Stock,Status_Low Stock,Status_Out of Stock,Unit_Cost_Scaled,Unit_Price_Scaled,Quantity_in_Stock_Scaled,Days_to_Expiry_Scaled,Units_Sold_Last_Month_Scaled,Age_of_Stock_Days_Scaled,Profit_Margin_Scaled,Stock_Turnover_Ratio_Scaled
PRD5867,Sugar Cologne,Cologne,Sugar,SUP3772,Global Cosmetics Supply,14.0,301.0,56,123,1704.15,3229.05,True,10.79,28,3687.21,2025-04-07,2030-04-06,1632.0,False,2.0,0,2025-09-12,1825,193.0,1524.9,971944.05,Safe,0.006622516556291391,6458.1,Old,47.22441584986296,False,False,2,2,False,True,False,False,False,True,False,False,1.2276581430489384,1.1310232813661198,0.39189027796361126,2.999414405250637,-1.662349044320402,-0.07583004655767243,0.10396211553358005,-0.21913109741747167
PRD5868,Sugar Shampoo,Shampoo,Sugar,SUP8498,Metro Beauty Supplies,6.0,247.0,92,262,573.51,1354.7,True,19.76,28,1391.37,2025-04-14,2028-04-13,909.0,False,4.0,2,2025-07-27,1095,186.0,781.19,334610.9,Safe,0.016129032258064516,5418.8,Old,57.665165719347456,False,False,2,2,False,False,True,False,False,True,False,False,-0.7939607219331906,-0.5059940571393052,0.015570111781745992,0.8763560254413066,-1.5929927781435331,-0.11758426251034058,0.541259265513982,-0.2160788954558432
PRD5869,Faces Canada Hair Mask,Hair Mask,Faces Canada,SUP7046,Metro Beauty Supplies,6.0,218.0,59,264,1951.79,2670.51,True,21.46,28,2684.7,2025-10-03,2026-10-03,351.0,False,16.0,0,2025-09-25,365,14.0,718.72,582171.18,Safe,0.0730593607305936,42728.16,New,26.913211334164643,False,False,2,1,False,False,True,False,False,True,False,False,1.67044602931174,0.6432063505640712,-0.1865277552418483,-0.7621869564862264,-1.1768551810823182,-1.1435449973473295,-0.7467461150451191,-0.19780060447194486
PRD5870,Loreal Lipstick,Lipstick,Loreal,SUP9991,Cosmetic Wholesale Co,10.0,434.0,97,170,1107.79,2321.24,False,0.0,12,2599.79,2025-08-13,2027-08-13,665.0,False,13.0,9,2025-10-03,730,65.0,1213.45,1007418.16,Safe,0.029885057471264367,30176.119999999995,Medium,52.27593872240699,False,False,2,0,False,False,False,True,False,True,False,False,0.16134824217797805,0.33816137720275097,1.3187529094856127,0.1598605279676184,-1.2808895803476221,-0.8393357096921759,0.3155385427862508,-0.21166232807647112
PRD5871,Nivea Hair Serum,Hair Serum,Nivea,SUP5633,India Beauty Hub,8.0,125.0,90,295,742.46,1693.73,True,31.16,12,1305.88,2025-06-29,2026-06-29,255.0,False,14.0,10,2025-07-26,365,110.0,951.27,211716.25,Safe,0.1111111111111111,23712.22,Old,56.164205628996356,False,False,2,2,False,False,True,False,False,True,False,False,-0.4918729599234167,-0.20989248151389153,-0.8346347081106162,-1.0440868243447265,-1.2462114472591874,-0.570915749996452,0.4783935156444977,-0.18558354926494078
PRD5872,Lakme Eyeliner,Eyeliner,Lakme,SUP5747,Cosmetic Wholesale Co,10.0,481.0,75,291,149.42,262.17,True,31.89,28,228.56,2025-07-19,2026-07-19,275.0,False,77.0,5,2025-09-05,365,90.0,112.75,126103.77,Safe,0.15975103734439833,20187.09,Medium,43.006446199031174,False,False,2,0,False,False,False,True,False,True,False,False,-1.5522465993568364,-1.460186472023042,1.646290831903162,-0.9853576852075391,0.9385109373121898,-0.6902135098612182,-0.07270202545916267,-0.16996700973353138
PRD5873,Biotique Deodorant,Deodorant,Biotique,SUP2075,Beauty Supplies India,7.0,321.0,60,185,1604.19,2568.77,True,13.83,18,2611.94,2024-11-23,2027-11-23,767.0,False,40.0,8,2025-09-13,1095,328.0,964.58,824575.17,Safe,0.12422360248447205,102750.8,Old,37.550267248527504,False,False,2,2,False,True,False,False,False,True,False,False,1.0489266089234752,0.5543488031372072,0.531268117290228,0.459379137567275,-0.3445799869598889,0.7294298325294992,-0.30122694317717713,-0.18137359757000546
PRD5874,Nivea Cleanser,Cleanser,Nivea,SUP8590,Metro Beauty Supplies,6.0,61.0,47,113,826.03,2059.15,False,0.0,28,2635.71,2025-08-23,2027-08-23,675.0,False,40.0,2,2025-09-15,730,55.0,1233.12,125608.15,Safe,0.6451612903225806,82366.0,Medium,59.884903965228375,False,False,2,0,False,False,False,False,True,True,False,False,-0.34244724656942566,0.10925755761255365,-1.2806437939557898,0.1892250975362122,-0.3445799869598889,-0.898984589624559,0.6342300981419404,-0.01411914992741407
PRD5875,Mamaearth Eyeliner,Eyeliner,Mamaearth,SUP3504,Cosmetic Wholesale Co,10.0,129.0,42,227,696.13,1508.27,False,0.0,12,1920.87,2025-05-09,2026-05-09,204.0,False,18.0,5,2025-08-17,365,161.0,812.14,194566.83,Safe,0.13846153846153847,27148.86,Old,53.84579684008831,False,False,2,2,False,False,False,True,False,True,False,False,-0.5747124154659607,-0.3718692924612686,-0.8067591402452928,-1.1938461291445548,-1.1074989149054493,-0.2667064623412983,0.3812899963999494,-0.17680230589153725
PRD5876,WOW Conditioner,Conditioner,WOW,SUP2176,Cosmetic Wholesale Co,10.0,434.0,60,200,838.26,1534.86,False,0.0,18,1811.13,2025-09-11,2028-09-10,1059.0,False,13.0,2,2025-10-03,1095,36.0,696.6,666129.24,Safe,0.029885057471264367,19953.18,Medium,45.38524686290606,False,False,2,0,False,False,True,False,False,True,False,False,-0.3205796329004139,-0.34864615322320786,1.3187529094856127,1.3168245689702134,-1.2808895803476221,-1.0123174614960868,0.02693092846537528,-0.21166232807647112
PRD5877,Neutrogena Toner,Toner,Neutrogena,SUP7003,Cosmetic Wholesale Co,10.0,191.0,77,138,1524.16,3751.68,True,17.75,28,3949.77,2025-07-29,2027-07-29,650.0,False,60.0,1,2025-09-23,730,80.0,2227.52,716570.88,Safe,0.3125,225100.8,Medium,59.373933810986,False,False,2,0,False,False,False,False,True,True,False,False,0.9058305237287892,1.5874771835845367,-0.3746878383327809,0.11581367361472775,0.3489826748088023,-0.7498623897936013,0.6128287816686564,-0.12092478458187178
PRD5878,Faces Canada Eye Cream,Eye Cream,Faces Canada,SUP1694,Elite Cosmetics Distributor,12.0,190.0,21,297,1423.09,3357.65,True,19.93,12,3011.09,2025-10-16,2026-10-16,364.0,False,30.0,5,2025-09-24,365,1.0,1934.56,637953.5,Safe,0.15706806282722513,100729.5,New,57.616487722067525,False,False,2,1,False,False,False,False,True,True,False,False,0.7251142756889675,1.243339780276034,-0.3816567302991118,-0.7240130160470544,-0.6913613178442345,-1.2210885412594277,0.5392204512771346,-0.17082841682959157
PRD5879,Nivea Hair Gel,Hair Gel,Nivea,SUP3967,Global Cosmetics Supply,14.0,396.0,85,215,205.7,279.17,True,39.16,28,217.4,2024-12-30,2026-12-30,439.0,False,79.0,3,2025-07-27,730,291.0,73.47,110551.32,Safe,0.19899244332493704,22054.43,Old,26.31729770390802,False,False,2,2,False,False,True,False,False,True,False,False,-1.4516162398072059,-1.4453390343755417,1.0539350147650408,-0.503778744282601,1.007867203489059,0.5087289767796818,-0.7717051778905315,-0.157367998690135
PRD5880,Mamaearth Mascara,Mascara,Mamaearth,SUP8099,Global Cosmetics Supply,14.0,34.0,32,210,1567.59,3143.23,True,35.41,28,2598.67,2025-08-06,2026-02-02,108.0,False,88.0,2,2025-07-22,180,72.0,1575.64,106869.82,Moderate,2.5142857142857142,276604.24,Medium,50.12805299007709,False,False,1,0,False,False,False,True,False,True,False,False,0.9834846906662525,1.0560699226067976,-1.4688038770467224,-1.475745997003055,1.31997040128497,-0.7975814937395077,0.2255771586928868,0.5859898082142039
PRD5881,Neutrogena Body Oil,Body Oil,Neutrogena,SUP9588,Elite Cosmetics Distributor,12.0,164.0,33,164,1832.66,2864.45,False,0.0,12,3208.18,2025-07-12,2027-07-12,633.0,False,24.0,0,2025-10-12,730,97.0,1031.79,469769.8,Safe,0.14545454545454545,68746.79999999999,Old,36.0205275009164,False,False,2,2,True,False,False,False,False,True,False,False,1.4574379494761418,0.8125894127614951,-0.5628479214237135,0.06589390534811831,-0.8994301163748418,-0.6484592939085501,-0.36529809134223734,-0.17455710161992838
PRD5882,Biotique Body Wash,Body Wash,Biotique,SUP4603,India Beauty Hub,8.0,236.0,90,141,1549.94,2609.38,True,23.52,28,2554.44,2025-08-21,2027-08-21,673.0,False,38.0,0,2025-08-27,730,57.0,1059.44,615813.68,Safe,0.16033755274261605,99156.44,Medium,40.601215614437145,False,False,2,0,True,False,False,False,False,True,False,False,0.951925951397401,0.5898167115410302,-0.06108769984789322,0.18335218362249345,-0.413936253136758,-0.8870548136380824,-0.17344196203812381,-0.16977870063005704
PRD5883,Olay Foot Cream,Foot Cream,Olay,SUP3662,India Beauty Hub,8.0,165.0,85,295,295.3,685.88,True,13.93,12,661.18,2025-09-13,2027-09-13,696.0,False,7.0,3,2025-10-05,730,34.0,390.58,113170.2,Safe,0.04216867469879518,4801.16,Medium,56.9458214264886,False,False,2,0,True,False,False,False,False,True,False,False,-1.2914087022157545,-1.0901271893393738,-0.5558790294573828,0.2508906936302591,-1.4889583788782295,-1.0242472374825635,0.5111304708340864,-0.2077184982050525
PRD5884,Lakme Hair Serum,Hair Serum,Lakme,SUP8753,Premium Beauty Distributors,5.0,34.0,69,223,715.06,1587.25,False,0.0,28,2031.68,2025-06-16,2026-06-16,242.0,False,37.0,7,2025-08-01,365,123.0,872.19,53966.5,Safe,1.0571428571428572,58728.25,Old,54.94975586706568,False,True,2,2,False,False,True,False,False,False,True,False,-0.5408649970886598,-0.3028898439083524,-1.4688038770467224,-1.0822607647838984,-0.44861438622519256,-0.493372206084354,0.42752787607594034,0.11815338670439227
PRD5885,Colorbar Toner,Toner,Colorbar,SUP4586,Beauty Supplies India,7.0,329.0,95,207,321.17,464.41,False,0.0,18,548.0,2025-09-08,2027-09-08,691.0,False,71.0,1,2025-09-19,730,39.0,143.24,152790.89,Safe,0.21515151515151515,32973.11,Medium,30.8434357571973,False,False,2,0,False,False,False,False,True,True,False,False,-1.2451523517973295,-1.2835543667388971,0.5870192530208747,0.23620840884596225,0.7304421387815825,-0.9944227975163719,-0.5821338064983185,-0.15217989904622675
PRD5886,Lakme Body Spray,Body Spray,Lakme,SUP2037,Beauty Supplies India,7.0,133.0,21,259,1937.94,2610.81,True,18.44,12,2384.9,2024-09-01,2027-09-01,684.0,False,50.0,10,2025-10-13,1095,411.0,672.87,347237.73,Safe,0.373134328358209,130540.5,Old,25.77246142001907,False,False,2,2,False,True,False,False,False,True,False,False,1.6456818061460972,0.5910656430607903,-0.7788835723799695,0.2156532101479466,0.002201343924456712,1.2245155359682787,-0.7945249329013194,-0.10145727179772593
PRD5887,Himalaya Cologne,Cologne,Himalaya,SUP8237,Global Cosmetics Supply,14.0,317.0,40,101,255.58,436.51,True,24.25,12,370.34,2024-03-30,2029-03-29,1259.0,False,75.0,3,2025-10-04,1825,566.0,180.93,138373.67,Safe,0.2358490566037736,32738.25,Old,41.44922224004032,False,False,2,2,False,True,False,False,False,True,False,False,-1.3624292757998218,-1.3079216320545006,0.5033925494249046,1.904115960342089,0.8691546711353207,2.1490731749202165,-0.13792431386377135,-0.14553465923352785
PRD5888,Faces Canada Lipstick,Lipstick,Faces Canada,SUP8515,Cosmetic Wholesale Co,10.0,93.0,64,254,134.28,235.22,True,17.18,28,249.36,2025-01-03,2027-01-03,443.0,False,8.0,8,2025-09-01,730,287.0,100.94,21875.46,Safe,0.0851063829787234,1881.76,Old,42.91301760054417,False,False,2,2,False,False,False,True,False,True,False,False,-1.5793173819364634,-1.483724027587756,-1.057639251033203,-0.4920329164551635,-1.4542802457897948,0.48486942480672857,-0.07661516008605766,-0.19393273678087633
PRD5889,Loreal Hair Mask,Hair Mask,Loreal,SUP5676,India Beauty Hub,8.0,216.0,44,216,1322.59,2288.96,False,0.0,28,2929.87,2025-05-11,2026-05-11,206.0,False,40.0,5,2025-08-17,365,159.0,966.37,494415.36,Safe,0.18433179723502305,91558.4,Old,42.21873689361107,False,False,2,2,False,False,True,False,False,True,False,False,0.5454172050646273,0.3099687132462035,-0.20046553917451,-1.1879732152308362,-0.3445799869598889,-0.2786362383277749,-0.10569419925694945,-0.16207500745739878
PRD5890,Colorbar Moisturizer,Moisturizer,Colorbar,SUP7508,Beauty Supplies India,7.0,90.0,93,241,71.45,102.72,True,30.46,12,80.0,2025-01-24,2027-01-24,464.0,False,84.0,5,2025-09-21,730,266.0,31.27,9244.8,Safe,0.9230769230769231,8628.48,Old,30.44197819314641,False,True,2,2,False,False,False,False,True,False,True,False,-1.6916593416113617,-1.5994467033697435,-1.0785459269321955,-0.4303673203611166,1.1812578689312319,0.35960677694872406,-0.5989483313928026,0.07510961338297673
PRD5891,Mamaearth Primer,Primer,Mamaearth,SUP6061,Cosmetic Wholesale Co,10.0,347.0,65,260,746.81,1318.72,False,0.0,18,1556.09,2025-02-17,2027-02-17,488.0,False,85.0,7,2025-07-25,730,242.0,571.91,457595.84,Safe,0.2442528735632184,112091.2,Old,43.368569521960694,False,False,2,2,False,False,False,True,False,True,False,False,-0.4840950270157961,-0.5374182222308971,0.7124593084148297,-0.3598923533964915,1.2159360020196663,0.21644946511100469,-0.057534963798070465,-0.14283649437339932
PRD5892,WOW Body Wash,Body Wash,WOW,SUP9731,Elite Cosmetics Distributor,12.0,326.0,52,251,1720.38,4137.81,True,21.32,28,4167.21,2025-06-13,2027-06-13,604.0,False,20.0,8,2025-09-22,730,126.0,2417.43,1348926.06,Safe,0.06116207951070336,82756.20000000001,Old,58.42293387081572,False,False,2,2,True,False,False,False,False,True,False,False,1.2566778789318542,1.9247148952803785,0.5661125771218822,-0.019263346400803648,-1.03814264872858,-0.4754775421046391,0.5729973932466933,-0.20162039567795126
PRD5893,Loreal Shampoo,Shampoo,Loreal,SUP5039,Global Cosmetics Supply,14.0,223.0,63,175,1268.79,2361.01,False,0.0,18,2785.99,2024-06-17,2027-06-17,608.0,False,70.0,1,2025-08-28,1095,487.0,1092.22,526505.23,Safe,0.3125,165270.7,Old,46.260710458659645,False,False,2,2,False,False,True,False,False,True,False,False,0.44922116128761747,0.37289564751105064,-0.15168329541019412,-0.007517518573366136,0.6957640056931479,1.6778470234543903,0.0635985759160215,-0.12092478458187178
PRD5894,Plum Serum,Serum,Plum,SUP1038,Metro Beauty Supplies,6.0,342.0,34,267,416.76,748.51,True,5.44,18,835.19,2025-09-29,2026-09-29,347.0,False,94.0,2,2025-09-10,365,18.0,331.75,255990.42,Safe,0.27405247813411077,70359.94,New,44.32138515183498,False,False,2,1,False,False,False,False,True,True,False,False,-1.074234511190557,-1.0354274822886123,0.6776148485831756,-0.7739327843136639,1.5280391998155773,-1.1196854453743763,-0.017627527588090698,-0.1332689078484997
PRD5895,Loreal Serum,Serum,Loreal,SUP7434,Cosmetic Wholesale Co,10.0,324.0,35,205,478.75,625.18,False,0.0,12,700.2,2025-06-25,2026-06-25,251.0,False,54.0,1,2025-08-06,365,114.0,146.43,202558.32,Safe,0.16615384615384615,33759.719999999994,Old,23.422054448318878,False,False,2,2,False,False,False,False,True,True,False,False,-0.9633944971805782,-1.1431412755278014,0.5521747931892205,-1.0558326521721642,0.14091387627819496,-0.5470561980234988,-0.8929686541729707,-0.16791129697596618
PRD5896,Colorbar Deodorant,Deodorant,Colorbar,SUP4579,Cosmetic Wholesale Co,10.0,393.0,43,166,997.19,1746.86,False,0.0,18,2061.29,2024-11-09,2027-11-09,753.0,False,65.0,1,2025-08-19,1095,342.0,749.67,686515.98,Safe,0.1649746192893401,113545.9,Old,42.915288002473,False,False,2,2,False,True,False,False,False,True,False,False,-0.03640793703646973,-0.1634898719720274,1.0330283388660484,0.4182687401712437,0.5223733402509751,0.8129382644348355,-0.0765200672713464,-0.16828990451862022
PRD5897,Plum Serum,Serum,Plum,SUP7986,Metro Beauty Supplies,6.0,171.0,73,280,244.96,555.07,False,0.0,18,654.98,2025-06-27,2026-06-27,253.0,False,2.0,0,2025-10-08,365,112.0,310.11,94916.97,Safe,0.011627906976744186,1110.14,Old,55.868629181904986,False,False,2,2,False,False,False,False,True,True,False,False,-1.3814181602777371,-1.204373855143463,-0.5140656776593977,-1.0499597382584454,-1.662349044320402,-0.5589859740099754,0.4660136828230865,-0.21752404569218256
PRD5898,Himalaya Sunscreen,Sunscreen,Himalaya,SUP4785,Premium Beauty Distributors,5.0,108.0,38,118,244.63,452.99,False,0.0,18,534.53,2024-10-18,2026-10-18,366.0,False,6.0,6,2025-09-21,730,364.0,208.36,48922.92,Safe,0.05504587155963303,2717.94,Old,45.99660036645401,False,False,2,2,False,False,False,False,True,True,False,False,-1.3820082103603843,-1.2935283513232767,-0.9531058715382404,-0.7181401021333357,-1.523636511966664,0.9441658002860783,0.05253667020557589,-0.2035840911570954
PRD5899,Lakme Eye Cream,Eye Cream,Lakme,SUP9140,India Beauty Hub,8.0,322.0,24,258,688.99,980.39,True,26.26,18,853.07,2025-08-23,2026-06-18,244.0,False,32.0,7,2025-10-12,365,166.0,291.4,315685.58,Safe,0.09907120743034056,31372.48,Old,29.722865390303856,False,False,2,2,False,False,False,False,True,True,False,False,-0.5874789536177796,-0.832908432776708,0.5382370092565588,-1.0763878508701799,-0.6220050516673654,-0.23688202237510675,-0.6290674304161943,-0.1894491314387978
PRD5900,Faces Canada Face Cream,Face Cream,Faces Canada,SUP6405,Beauty Supplies India,7.0,126.0,32,176,1495.65,3139.95,True,14.1,12,3020.88,2025-06-29,2027-06-29,620.0,False,72.0,2,2025-08-12,730,110.0,1644.3,395633.7,Safe,0.5669291338582677,226076.4,Old,52.367075908852044,False,False,2,2,False,False,False,False,True,True,False,False,0.8548537726491878,1.053205240519515,-0.8276658161442854,0.0277199649089464,0.7651202718700171,-0.570915749996452,0.31935570461733126,-0.03923669550494533
PRD5901,Loreal Blush,Blush,Loreal,SUP3918,India Beauty Hub,8.0,117.0,24,154,317.62,673.33,False,0.0,18,794.53,2025-05-18,2027-05-18,578.0,False,98.0,2,2025-09-26,730,152.0,355.71,78779.61,Safe,0.8305084745762712,65986.34000000001,Old,52.82847934890768,False,False,2,2,False,False,False,True,False,True,False,False,-1.2514998602621696,-1.1010880918379695,-0.890385843841263,-0.09561122727914748,1.6667517321693157,-0.32039045428044305,0.3386809841087213,0.04538919751642555
PRD5902,Faces Canada Shampoo,Shampoo,Faces Canada,SUP3112,Global Cosmetics Supply,14.0,464.0,63,275,1444.08,3310.45,False,0.0,28,4237.38,2025-10-12,2028-10-11,1090.0,False,40.0,1,2025-08-03,1095,5.0,1866.37,1536048.8,Safe,0.08602150537634409,132418.0,New,56.378135902973916,False,False,2,1,False,False,True,False,False,True,False,False,0.7626450370064292,1.2021163063370917,1.5278196684755379,1.407854734632854,-0.3445799869598889,-1.1972289892864745,0.48735370531232397,-0.19363892373046215
PRD5904,WOW Hair Serum,Hair Serum,WOW,SUP4505,Beauty Supplies India,7.0,51.0,71,241,1754.69,3254.74,True,35.77,18,2466.81,2025-05-06,2026-05-06,201.0,False,84.0,6,2025-09-06,365,164.0,1500.05,165991.74,Safe,1.6153846153846154,273398.16,Old,46.088166796733375,False,True,2,2,False,False,True,False,False,False,True,False,1.3180252072216163,1.153460379787548,-1.3503327136190981,-1.202655500015133,1.1812578689312319,-0.24881179836158338,0.05637181035313143,0.29738483627225376
PRD5905,Faces Canada Deodorant,Deodorant,Faces Canada,SUP2279,Premium Beauty Distributors,5.0,331.0,77,285,1799.39,3368.02,False,0.0,28,4311.07,2024-05-03,2027-05-03,563.0,False,86.0,6,2025-10-09,1095,532.0,1568.63,1114814.62,Safe,0.25903614457831325,289649.72,Old,46.57424837144673,False,False,2,2,False,True,False,False,False,True,False,False,1.3979501729619945,1.252396717241009,0.6009570369535364,-0.13965808163203816,1.2506141351081008,1.9462669831501143,0.07673070123140031,-0.13809011513130307
PRD5906,Colorbar Hair Mask,Hair Mask,Colorbar,SUP2259,Beauty Supplies India,7.0,269.0,28,246,255.3,502.51,True,26.98,12,410.96,2025-08-13,2026-08-13,300.0,False,35.0,10,2025-08-30,365,65.0,247.21,135175.19,Safe,0.12962962962962962,17587.85,Medium,49.195040894708555,False,False,2,0,False,False,True,False,False,True,False,False,-1.3629299243547952,-1.2502786388347935,0.16888573504102442,-0.9119462612860546,-0.5179706524020616,-0.8393357096921759,0.18649916761923924,-0.17963791573086546
PRD5907,Colorbar Blush,Blush,Colorbar,SUP9795,Global Cosmetics Supply,14.0,304.0,32,187,1384.66,2358.53,True,36.88,28,1905.54,2025-07-25,2027-07-25,646.0,False,46.0,0,2025-10-14,730,84.0,973.87,716993.12,Safe,0.15081967213114755,108492.38,Medium,41.291397607831996,False,False,2,0,False,False,False,True,False,True,False,False,0.6564002615188843,0.37072966837188587,0.41279695386260373,0.10406784578729024,-0.13651118842928153,-0.726002837820648,-0.14453459212195677,-0.17283455145744814
PRD5908,Plum Body Oil,Body Oil,Plum,SUP6525,Metro Beauty Supplies,6.0,308.0,43,157,1981.52,4108.65,False,0.0,28,5259.07,2024-12-28,2026-12-28,437.0,False,100.0,6,2025-07-22,730,293.0,2127.13,1265464.2,Safe,0.32362459546925565,410864.99999999994,Old,51.77199323378725,False,False,2,2,True,False,False,False,False,True,False,False,1.723604177666582,1.8992471728214892,0.4406725217279271,-0.5096516581963197,1.7361079983461847,0.5206587527661584,0.2944314452430956,-0.11735307511662023
